process,method,year,value,RCP
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2027,0.3543910547508958,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2028,0.35500460308092113,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2029,0.35561815141094655,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2030,0.3562316997409719,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2031,0.3573192207041951,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2032,0.3584067416674182,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2033,0.3594942626306414,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2034,0.3605817835938645,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2035,0.3616693045570877,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2036,0.36208477490300567,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2037,0.36250024524892366,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2038,0.3629157155948417,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2039,0.3633311859407597,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2040,0.3637466562866777,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2041,0.36426343096664143,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2042,0.3647802056466052,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2043,0.3652969803265689,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2044,0.3658137550065326,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2045,0.3663305296864964,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2046,0.3666088975070337,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2047,0.366887265327571,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2048,0.3671656331481083,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2049,0.3674440009686456,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2050,0.3677223687891829,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2051,0.3680681832296844,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2052,0.36841399767018584,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2053,0.3687598121106873,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2054,0.3691056265511888,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2055,0.36945144099169025,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2056,0.3697972554321917,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2057,0.3701430698726932,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2058,0.37048888431319466,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2059,0.3708346987536961,RCP26
"lithium carbonate |
P5_Li_virgin_production | RoW |
LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2060,0.3711805131941976,RCP26
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2025,0.0277746898022025,RCP26
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2026,0.028068876650995,RCP26
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2027,0.0283630634997875,RCP26
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2028,0.02865725034858,RCP26
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2029,0.0289514371973725,RCP26
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2030,0.029245624046165,RCP26
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2031,0.02944102075269148,RCP26
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2032,0.02963641745921796,RCP26
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2033,0.02983181416574444,RCP26
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2034,0.03002721087227092,RCP26
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2035,0.0302226075787974,RCP26
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2036,0.03036598183939762,RCP26
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2037,0.03050935609999784,RCP26
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2038,0.03065273036059806,RCP26
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2039,0.03079610462119828,RCP26
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2040,0.0309394788817985,RCP26
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2041,0.03110820261927136,RCP26
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2042,0.03127692635674422,RCP26
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2043,0.031445650094217084,RCP26
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2044,0.03161437383168994,RCP26
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2045,0.0317830975691628,RCP26
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, material resources: metals/minerals, abiotic depletion potential (ADP): elements (ultimate reserves)",2046,0.03192344397700828,RCP26
